id	node	link	layer	offset	easting	northing	elevation	tag	notes
2482906	955355	3138364	AUTO/BUS/WALK	26.032363	736825.109686	4781452.602864	0.000000	Amenity	parking
2482914	569643	3117786	AUTO/BUS/WALK	37.010464	737061.353162	4781441.767323	0.000000	Amenity	parking
2482922	568688	3131094	AUTO/BUS/WALK	9.270096	737063.342736	4781555.492794	0.000000	Amenity	parking
2482931	76488	3123333	AUTO/BUS/WALK	11.825270	737056.451246	4781641.092994	0.000000	Amenity	parking
2482942	651805	3123332	AUTO/BUS/WALK	27.457280	737100.286826	4781649.751197	0.000000	Amenity	parking
2482956	569923	3117897	AUTO/BUS/WALK	1.041231	737173.530026	4781655.650138	0.000000	Amenity	parking
2482964	872712	3063950	AUTO/BUS/WALK	17.144216	737376.274845	4781487.526230	0.000000	Amenity	parking
2482972	568905	3117659	AUTO/BUS/WALK	11.380757	737468.976995	4781599.402312	0.000000	Amenity	parking
2482985	570088	3117776	AUTO/BUS/WALK	49.720378	737557.977782	4781725.467066	0.000000	Amenity	parking
2482992	76543	3118066	AUTO/BUS/WALK	25.337282	736295.309033	4781637.965374	0.000000	Amenity	parking
2483000	569128	3117736	AUTO/BUS/WALK	16.029942	736441.341373	4781613.464357	0.000000	Amenity	parking
2483008	109481	3076009	AUTO/BUS/WALK	17.010808	739094.264431	4782007.084506	0.000000	Amenity	parking
2483016	911004	3115624	AUTO/BUS/WALK	8.656137	739196.112472	4779799.056934	0.000000	Amenity	parking
2483024	520006	3106578	AUTO/BUS/WALK	32.218834	738807.552859	4780174.014190	0.000000	Amenity	parking
2483038	639648	3078069	AUTO/BUS/WALK	14.912554	739051.027201	4779460.252142	0.000000	Amenity	parking
2483047	639678	3129305	AUTO/BUS/WALK	10.921685	739058.960374	4779335.008588	0.000000	Amenity	parking
2483056	639821	3095492	AUTO/BUS/WALK	10.934396	739143.430493	4779326.806741	0.000000	Amenity	parking
2483066	78591	3095488	AUTO/BUS/WALK	51.795651	739091.539805	4779383.203396	0.000000	Amenity	parking
2483078	78591	3088662	AUTO/BUS/WALK	40.393545	739121.056566	4779398.259027	0.000000	Amenity	parking
2483099	779141	3077626	AUTO/BUS/WALK	21.179349	738997.623440	4779467.934879	0.000000	Amenity	parking
2483110	779123	3115218	AUTO/BUS/WALK	13.640940	738950.997269	4779566.064843	0.000000	Amenity	parking
2483118	95251	3121747	AUTO/BUS/WALK	14.149472	738865.316940	4779693.206503	0.000000	Amenity	parking
2483126	611919	3070257	AUTO/BUS/WALK	20.632466	737795.391086	4779895.683129	0.000000	Amenity	parking
2483135	43008	3127598	AUTO/BUS/WALK	18.723988	738052.037369	4780130.821452	0.000000	Amenity	parking
2483143	519765	3095433	AUTO/BUS/WALK	24.396379	738141.010774	4780045.937372	0.000000	Amenity	parking
2483152	53289	3095441	AUTO/BUS/WALK	66.519113	738197.010783	4780076.036992	0.000000	Amenity	parking
2483170	519748	3106606	AUTO/BUS/WALK	107.327145	738181.711705	4780162.262518	0.000000	Amenity	parking
2483178	519792	3106607	AUTO/BUS/WALK	68.942974	738276.376762	4780162.413877	0.000000	Amenity	parking
2483190	198420	3077473	AUTO/BUS/WALK	19.990940	737616.445972	4779408.306373	0.000000	Amenity	parking
2483200	636834	3077199	AUTO/BUS/WALK	43.377493	737608.988803	4779329.546215	0.000000	Amenity	parking
2483215	637190	3077515	AUTO/BUS/WALK	46.413748	737787.122393	4779351.256915	0.000000	Amenity	parking
2483233	787393	3114299	AUTO/BUS/WALK	54.089425	737997.826164	4779252.948222	0.000000	Amenity	parking
2483241	198571	3121188	AUTO/BUS/WALK	19.555352	738020.036883	4779212.874443	0.000000	Amenity	parking
2483265	927980	3114302	AUTO/BUS/WALK	14.866371	738064.230023	4779379.423827	0.000000	Amenity	parking
2483273	637022	3099736	AUTO/BUS/WALK	35.648158	737679.821687	4779600.958429	0.000000	Amenity	parking
2483284	687851	3078105	AUTO/BUS/WALK	20.416163	737499.031998	4779580.688957	0.000000	Amenity	parking
2483293	636842	3077326	AUTO/BUS/WALK	33.037701	737611.256647	4779651.981079	0.000000	Amenity	parking
2483301	189382	3106553	AUTO/BUS/WALK	24.404612	737536.398798	4779703.039782	0.000000	Amenity	parking
2483309	640049	3077731	AUTO/BUS/WALK	4.072613	737864.024381	4779456.908792	0.000000	Amenity	parking
2483321	637194	3077064	AUTO/BUS/WALK	29.198054	737770.371564	4779561.365352	0.000000	Amenity	parking
2483336	636137	3120321	AUTO/BUS/WALK	6.146551	737815.343655	4779563.447672	0.000000	Amenity	parking
2483344	4021	3130760	AUTO/BUS/WALK	23.245600	738006.127653	4779787.378310	0.000000	Amenity	parking
2483356	928647	3120295	AUTO/BUS/WALK	14.875197	738125.296342	4779754.498100	0.000000	Amenity	parking
2483364	128401	3119520	AUTO/BUS/WALK	12.194513	738407.437526	4779725.216577	0.000000	Amenity	parking
2483372	128406	3119521	AUTO/BUS/WALK	13.992449	738386.709034	4779709.572139	0.000000	Amenity	parking
2483380	781950	3077427	AUTO/BUS/WALK	243.626972	738508.070793	4779872.597378	0.000000	Amenity	parking
2483388	131261	3106576	AUTO/BUS/WALK	20.632156	738511.794774	4780031.455081	0.000000	Amenity	parking
2483396	519136	3070621	AUTO/BUS/WALK	27.890260	738663.998274	4779961.552676	0.000000	Amenity	parking
2483411	519940	3106618	AUTO/BUS/WALK	38.765182	738621.086041	4780006.116350	0.000000	Amenity	parking
2483427	519973	3106478	AUTO/BUS/WALK	23.764298	738751.330833	4780015.538113	0.000000	Amenity	parking
2483437	781992	3080035	AUTO/BUS/WALK	17.232513	738797.771107	4779767.390680	0.000000	Amenity	parking
2483445	781959	3130033	AUTO/BUS/WALK	9.993519	738767.105194	4779840.901593	0.000000	Amenity	parking
2483455	8961	3134996	AUTO/BUS/WALK	16.586025	738790.424333	4779855.433570	0.000000	Amenity	parking
2483463	119903	3091853	AUTO/BUS/WALK	18.487834	738866.178421	4779863.640865	0.000000	Amenity	parking
2483473	95256	3121750	AUTO/BUS/WALK	44.548453	738898.377778	4779877.067665	0.000000	Amenity	parking
2483482	105045	3076682	AUTO/BUS/WALK	19.795368	738969.770908	4779868.830521	0.000000	Amenity	parking
2483492	72201	3075687	AUTO/BUS/WALK	106.549844	739036.100236	4779708.112843	0.000000	Amenity	parking
2483511	635707	3120310	AUTO/BUS/WALK	6.930068	739071.652864	4779493.088846	0.000000	Amenity	parking
2483521	779442	3078060	AUTO/BUS/WALK	30.413034	739169.538226	4779676.225926	0.000000	Amenity	parking
2483532	10087	3126550	AUTO/BUS/WALK	8.773557	739247.193403	4779590.672380	0.000000	Amenity	parking
2483558	635835	3077196	AUTO/BUS/WALK	73.365740	739318.674765	4779682.952380	0.000000	Amenity	parking
2483570	654479	3051622	AUTO/BUS/WALK	44.271269	740029.344801	4779493.273069	0.000000	Amenity	parking
2483580	196262	3088565	AUTO/BUS/WALK	29.509001	739567.950912	4779290.454722	0.000000	Amenity	parking
2483613	654872	3051759	AUTO/BUS/WALK	45.132703	739426.979769	4779521.559781	0.000000	Amenity	parking
2483627	654293	3051506	AUTO/BUS/WALK	15.964741	739826.423735	4779505.915364	0.000000	Amenity	parking
2483635	55146	3070729	AUTO/BUS/WALK	21.202935	739990.416038	4779596.306048	0.000000	Amenity	parking
2483650	779930	3094823	AUTO/BUS/WALK	34.158374	740063.559121	4779686.040205	0.000000	Amenity	parking
2483660	654521	3051628	AUTO/BUS/WALK	77.262838	739814.430141	4779642.422277	0.000000	Amenity	parking
2483686	654736	3051730	AUTO/BUS/WALK	13.252228	739835.020570	4779892.468462	0.000000	Amenity	parking
2483694	378850	3068423	AUTO/BUS/WALK	94.453561	742125.937321	4780124.714025	0.000000	Amenity	parking
2483702	609711	3122476	AUTO/BUS/WALK	333.645283	742402.307295	4780254.142856	0.000000	Amenity	parking
2483712	609584	3096557	AUTO/BUS/WALK	26.599578	742366.462535	4780377.556105	0.000000	Amenity	parking
2483722	609584	3096557	AUTO/BUS/WALK	23.823226	742392.866059	4780379.959204	0.000000	Amenity	parking
2483730	606785	3068542	AUTO/BUS/WALK	18.345624	742269.981624	4780394.371989	0.000000	Amenity	parking
2483738	609211	3097059	AUTO/BUS/WALK	17.538833	741615.244422	4780251.043957	0.000000	Amenity	parking
2483749	49383	3096965	AUTO/BUS/WALK	26.599894	741483.854117	4780373.529001	0.000000	Amenity	parking
2483757	608743	3097054	AUTO/BUS/WALK	17.418010	741201.346854	4780251.414998	0.000000	Amenity	parking
2483765	608794	3097055	AUTO/BUS/WALK	21.227313	741243.244483	4780269.125901	0.000000	Amenity	parking
2483773	608410	3122841	AUTO/BUS/WALK	63.726536	740857.115374	4780720.463447	0.000000	Amenity	parking
2483786	189288	3068433	AUTO/BUS/WALK	20.885921	740815.576518	4780295.327148	0.000000	Amenity	parking
2483794	189280	3136179	AUTO/BUS/WALK	40.102185	740850.250634	4780236.301891	0.000000	Amenity	parking
2483802	608395	3097765	AUTO/BUS/WALK	45.793712	740802.999827	4780203.206866	0.000000	Amenity	parking
2483811	608391	3097766	AUTO/BUS/WALK	64.100973	740867.876040	4780110.214089	0.000000	Amenity	parking
2483820	654661	3051701	AUTO/BUS/WALK	48.614503	740522.761224	4779898.606595	0.000000	Amenity	parking
2483828	607955	3096563	AUTO/BUS/WALK	69.044088	740330.811652	4780284.573181	0.000000	Amenity	parking
2483837	189897	3096595	AUTO/BUS/WALK	134.542535	740251.384636	4780287.292569	0.000000	Amenity	parking
2483845	607431	3136172	AUTO/BUS/WALK	130.751252	740067.280987	4780306.681847	0.000000	Amenity	parking
2483860	661601	3097019	AUTO/BUS/WALK	36.747403	739917.011642	4780521.303847	0.000000	Amenity	parking
2483870	607080	3096566	AUTO/BUS/WALK	32.900034	739483.518871	4780494.108119	0.000000	Amenity	parking
2483878	519178	3060281	AUTO/BUS/WALK	56.402978	739204.815569	4780388.175298	0.000000	Amenity	parking
2483895	607062	3097793	AUTO/BUS/WALK	104.503597	739286.013456	4780471.690603	0.000000	Amenity	parking
2483911	8894	3136159	AUTO/BUS/WALK	81.309952	739404.136232	4780303.683130	0.000000	Amenity	parking
2483921	664900	3100088	AUTO/BUS/WALK	9.741084	739588.489908	4780434.135563	0.000000	Amenity	parking
2483937	607138	3096592	AUTO/BUS/WALK	39.677802	739705.086849	4780514.315199	0.000000	Amenity	parking
2483947	102814	3121498	AUTO/BUS/WALK	36.640615	739758.947796	4780648.597096	0.000000	Amenity	parking
2483963	102814	3096793	AUTO/BUS/WALK	64.725810	739777.631515	4780735.395462	0.000000	Amenity	parking
2483972	607141	3086080	AUTO/BUS/WALK	36.443074	739671.655234	4780809.302541	0.000000	Amenity	parking
2483980	607126	3097686	AUTO/BUS/WALK	14.603897	739680.287464	4780864.453489	0.000000	Amenity	parking
2483994	111700	3121263	AUTO/BUS/WALK	63.018014	739608.319418	4781086.725663	0.000000	Amenity	parking
2484002	607228	3097325	AUTO/BUS/WALK	7.987245	739729.488485	4781259.200975	0.000000	Amenity	parking
2484012	661693	3068501	AUTO/BUS/WALK	21.641242	740132.163438	4781172.874462	0.000000	Amenity	parking
2484021	11958	3096980	AUTO/BUS/WALK	21.958122	740084.730475	4781166.182178	0.000000	Amenity	parking
2484029	11958	3096980	AUTO/BUS/WALK	20.212674	740101.068686	4781189.603720	0.000000	Amenity	parking
2484037	111701	3093574	AUTO/BUS/WALK	18.304720	740118.837421	4781209.824411	0.000000	Amenity	parking
2484045	11976	3122358	AUTO/BUS/WALK	31.534336	739875.346142	4781393.707757	0.000000	Amenity	parking
2484057	807615	3096584	AUTO/BUS/WALK	22.303645	739875.008297	4781355.946595	0.000000	Amenity	parking
2484070	662120	3094778	AUTO/BUS/WALK	41.319490	740061.148546	4781625.246300	0.000000	Amenity	parking
2484086	607553	3097333	AUTO/BUS/WALK	22.475838	740043.563756	4781603.971729	0.000000	Amenity	parking
2484095	123567	3122487	AUTO/BUS/WALK	20.966201	740102.244197	4781683.940846	0.000000	Amenity	parking
2484105	662104	3062256	AUTO/BUS/WALK	11.647379	740250.257761	4781814.542394	0.000000	Amenity	parking
2484115	606648	3096435	AUTO/BUS/WALK	18.431430	740150.947748	4781824.738475	0.000000	Amenity	parking
2484124	111736	3097180	AUTO/BUS/WALK	20.104992	740212.553838	4782005.228272	0.000000	Amenity	parking
2484132	608686	3096764	AUTO/BUS/WALK	37.440449	741134.270283	4781220.265848	0.000000	Amenity	parking
2484140	608914	3097284	AUTO/BUS/WALK	28.756624	741273.815101	4781286.219084	0.000000	Amenity	parking
2484148	11938	3121054	AUTO/BUS/WALK	19.087010	741235.416896	4781393.485079	0.000000	Amenity	parking
2484158	609021	3096744	AUTO/BUS/WALK	65.762809	741372.203663	4781368.477536	0.000000	Amenity	parking
2484167	11936	3121017	AUTO/BUS/WALK	34.062020	741332.860100	4781437.691733	0.000000	Amenity	parking
2484177	606673	3076955	AUTO/BUS/WALK	30.898111	741517.244625	4781568.766404	0.000000	Amenity	parking
2484187	606197	3122974	AUTO/BUS/WALK	41.735790	741460.273710	4781579.856997	0.000000	Amenity	parking
2484440	896716	3115191	AUTO/BUS/WALK	32.048231	739420.976441	4777684.529953	0.000000	Amenity	parking
2484448	649541	3138179	AUTO/BUS/WALK	32.131128	741004.078687	4777332.915031	0.000000	Amenity	parking
2484457	649549	3138174	AUTO/BUS/WALK	16.640303	740956.901845	4777456.091886	0.000000	Amenity	parking
2484465	649549	3138174	AUTO/BUS/WALK	17.349530	740958.780432	4777476.040214	0.000000	Amenity	parking
2484478	107336	3137870	AUTO/BUS/WALK	143.289146	740447.927126	4777725.774361	0.000000	Amenity	parking
2484490	651284	3092839	AUTO/BUS/WALK	1.552360	739652.668089	4777530.009585	0.000000	Amenity	parking
2484511	38680	3127802	AUTO/BUS/WALK	11.848898	739688.259595	4777914.898745	0.000000	Amenity	parking
2484519	650418	3092574	AUTO/BUS/WALK	30.530371	739429.016298	4777803.767708	0.000000	Amenity	parking
2484536	651139	3092791	AUTO/BUS/WALK	25.701775	739398.523299	4777679.235485	0.000000	Amenity	parking
2484553	190244	3123365	AUTO/BUS/WALK	22.572707	739607.037237	4777721.488825	0.000000	Amenity	parking
2484561	190244	3123365	AUTO/BUS/WALK	26.310929	739592.349831	4777730.393762	0.000000	Amenity	parking
2484572	77913	3092619	AUTO/BUS/WALK	36.603124	739520.693552	4777866.907040	0.000000	Amenity	parking
2484580	650064	3092462	AUTO/BUS/WALK	25.213531	739332.590357	4777877.391272	0.000000	Amenity	parking
2484589	650052	3092442	AUTO/BUS/WALK	10.156829	739290.066548	4777903.456731	0.000000	Amenity	parking
2484597	650073	3092464	AUTO/BUS/WALK	31.422091	739269.557355	4777876.919472	0.000000	Amenity	parking
2484605	47886	3130385	AUTO/BUS/WALK	61.768350	739053.637343	4777324.826823	0.000000	Amenity	parking
2484616	513491	3054364	AUTO/BUS/WALK	24.608467	738832.480625	4777174.803017	0.000000	Amenity	parking
2484639	644083	3091571	AUTO/BUS/WALK	23.952763	738936.642411	4777083.886861	0.000000	Amenity	parking
2484662	898990	3091565	AUTO/BUS/WALK	68.954315	738912.400453	4777176.522932	0.000000	Amenity	parking
2484670	70752	3072753	AUTO/BUS/WALK	28.905463	739231.581321	4776919.091035	0.000000	Amenity	parking
2484678	644147	3091598	AUTO/BUS/WALK	40.117605	739105.426111	4776898.240812	0.000000	Amenity	parking
2484686	11684	3050528	AUTO/BUS/WALK	29.416083	738873.878998	4776719.968308	0.000000	Amenity	parking
2484694	11684	3050528	AUTO/BUS/WALK	49.440499	738893.966833	4776707.078419	0.000000	Amenity	parking
2484702	18635	3103652	AUTO/BUS/WALK	12.698645	739071.433538	4776700.491056	0.000000	Amenity	parking
2484710	644201	3091609	AUTO/BUS/WALK	36.409822	739097.885072	4776653.878876	0.000000	Amenity	parking
2484724	644224	3091611	AUTO/BUS/WALK	90.758152	739186.680420	4776771.588710	0.000000	Amenity	parking
2484732	645238	3114952	AUTO/BUS/WALK	9.636076	739193.351851	4777112.149080	0.000000	Amenity	parking
2484752	645526	3070948	AUTO/BUS/WALK	20.104960	739234.738398	4777164.992685	0.000000	Amenity	parking
2484760	645242	3114963	AUTO/BUS/WALK	7.350485	739431.038363	4777038.838680	0.000000	Amenity	parking
2484768	30010	3133099	AUTO/BUS/WALK	51.974614	739508.089943	4776933.838137	0.000000	Amenity	parking
2484779	82647	3091528	AUTO/BUS/WALK	19.152396	739585.868799	4777192.265331	0.000000	Amenity	parking
2484791	645077	3136199	AUTO/BUS/WALK	58.292744	739961.493035	4776876.491065	0.000000	Amenity	parking
2484799	898262	3124949	AUTO/BUS/WALK	37.105125	739593.317641	4777339.141622	0.000000	Amenity	parking
2484808	52863	3114792	AUTO/BUS/WALK	15.661760	739684.793595	4777350.070280	0.000000	Amenity	parking
2484819	644835	3114788	AUTO/BUS/WALK	41.140600	739732.435616	4777361.777608	0.000000	Amenity	parking
2484828	648518	3137799	AUTO/BUS/WALK	21.267705	739991.483093	4777252.436810	0.000000	Amenity	parking
2484839	648541	3133712	AUTO/BUS/WALK	38.021939	739970.752917	4777271.104072	0.000000	Amenity	parking
2484847	648515	3137758	AUTO/BUS/WALK	84.546372	740034.791398	4777345.138786	0.000000	Amenity	parking
2484858	648515	3137758	AUTO/BUS/WALK	15.590922	740100.042681	4777368.676988	0.000000	Amenity	parking
2484866	709119	3087309	AUTO/BUS/WALK	86.494950	740001.565940	4777054.399824	0.000000	Amenity	parking
2484892	7938	3101138	AUTO/BUS/WALK	26.645003	740092.559331	4777232.676749	0.000000	Amenity	parking
2484902	8598	3137982	AUTO/BUS/WALK	30.899233	740301.544194	4777225.839108	0.000000	Amenity	parking
2484925	642230	3122910	AUTO/BUS/WALK	31.198761	740344.071159	4776978.645164	0.000000	Amenity	parking
2484933	900901	3080107	AUTO/BUS/WALK	9.558474	739893.439484	4777678.214164	0.000000	Amenity	parking
2484948	650938	3092642	AUTO/BUS/WALK	23.501958	739941.416378	4777633.029156	0.000000	Amenity	parking
2484959	650800	3134717	AUTO/BUS/WALK	22.570538	739941.003841	4777735.048018	0.000000	Amenity	parking
2484969	900852	3134736	AUTO/BUS/WALK	8.326604	739980.127289	4777702.363523	0.000000	Amenity	parking
2484979	900853	3092651	AUTO/BUS/WALK	15.865509	739989.266144	4777718.612864	0.000000	Amenity	parking
2484988	650791	3092652	AUTO/BUS/WALK	53.950058	740063.790578	4777756.083694	0.000000	Amenity	parking
2485014	648477	3137762	AUTO/BUS/WALK	40.668038	740180.362963	4777501.165719	0.000000	Amenity	parking
2485030	650753	3122744	AUTO/BUS/WALK	22.743968	740195.305532	4777613.664212	0.000000	Amenity	parking
2485047	893969	3092715	AUTO/BUS/WALK	49.056611	740222.174519	4777663.737408	0.000000	Amenity	parking
2485054	651054	3121791	AUTO/BUS/WALK	27.601392	740351.327380	4777824.181728	0.000000	Amenity	parking
2485074	718310	3130787	AUTO/BUS/WALK	35.163203	740451.253261	4777916.323689	0.000000	Amenity	parking
2485103	1089795	3138113	AUTO/BUS/WALK	29.287606	740763.521899	4778073.354426	0.000000	Amenity	parking
2485124	1090797	3138104	AUTO/BUS/WALK	34.237006	740765.565620	4777987.546462	0.000000	Amenity	parking
2485149	649316	3138075	AUTO/BUS/WALK	49.233748	740865.406282	4778075.466828	0.000000	Amenity	parking
2485159	107516	3121682	AUTO/BUS/WALK	14.985338	740904.556751	4777751.931529	0.000000	Amenity	parking
2485188	649485	3138155	AUTO/BUS/WALK	9.321389	740878.251927	4777801.289538	0.000000	Amenity	parking
2485197	107515	3088246	AUTO/BUS/WALK	13.904322	740761.268261	4777745.319337	0.000000	Amenity	parking
2485209	649448	3138140	AUTO/BUS/WALK	26.669605	740835.987515	4777703.308409	0.000000	Amenity	parking
2485221	649420	3138137	AUTO/BUS/WALK	35.883586	740804.859562	4777729.520076	0.000000	Amenity	parking
2485271	704951	3096338	AUTO/BUS/WALK	20.119126	740628.729109	4777612.487050	0.000000	Amenity	parking
2485282	718320	3137903	AUTO/BUS/WALK	23.070811	740682.813151	4777565.749913	0.000000	Amenity	parking
2485294	642095	3090867	AUTO/BUS/WALK	96.697241	740498.431854	4777365.721470	0.000000	Amenity	parking
2485309	642064	3090865	AUTO/BUS/WALK	30.517718	740612.538624	4777388.897104	0.000000	Amenity	parking
2485317	645505	3115024	AUTO/BUS/WALK	20.779333	740807.797354	4777325.621293	0.000000	Amenity	parking
2485325	645503	3115025	AUTO/BUS/WALK	94.605724	740751.478922	4777242.443997	0.000000	Amenity	parking
2485335	642740	3121689	AUTO/BUS/WALK	24.114463	740876.663690	4777251.748543	0.000000	Amenity	parking
2485344	642740	3121689	AUTO/BUS/WALK	86.745242	740894.554071	4777314.287574	0.000000	Amenity	parking
2485352	643028	3091214	AUTO/BUS/WALK	12.907162	740761.480231	4777035.442883	0.000000	Amenity	parking
2485360	643062	3091129	AUTO/BUS/WALK	59.176803	740818.514339	4777047.053294	0.000000	Amenity	parking
2485378	717195	3091075	AUTO/BUS/WALK	20.209166	740995.128141	4777296.714226	0.000000	Amenity	parking
2485399	717204	3091141	AUTO/BUS/WALK	5.089483	740959.260182	4777195.197781	0.000000	Amenity	parking
2485414	717197	3091191	AUTO/BUS/WALK	37.298261	741016.544781	4777241.451724	0.000000	Amenity	parking
2485422	68363	3089108	AUTO/BUS/WALK	17.337063	741124.738718	4776696.780745	0.000000	Amenity	parking
2485456	653992	3051322	AUTO/BUS/WALK	23.446827	740261.081264	4778326.454197	0.000000	Amenity	parking
2485476	717069	3051320	AUTO/BUS/WALK	6.029044	740290.569961	4778279.312760	0.000000	Amenity	parking
2485484	109158	3099937	AUTO/BUS/WALK	7.420822	740232.095346	4778224.739611	0.000000	Amenity	parking
2485493	653983	3099933	AUTO/BUS/WALK	34.468261	740349.760231	4778255.171473	0.000000	Amenity	parking
2485523	651422	3092855	AUTO/BUS/WALK	14.141993	740560.042270	4778214.908035	0.000000	Amenity	parking
2485535	651475	3092867	AUTO/BUS/WALK	55.807259	740572.376741	4778292.845134	0.000000	Amenity	parking
2485543	717922	3125158	AUTO/BUS/WALK	7.511079	740642.920704	4778429.137097	0.000000	Amenity	parking
2485557	107416	3065803	AUTO/BUS/WALK	1.281757	740559.678807	4778379.859367	0.000000	Amenity	parking
2485572	893583	3118945	AUTO/BUS/WALK	20.761115	740490.058782	4778442.425356	0.000000	Amenity	parking
2485586	654058	3051365	AUTO/BUS/WALK	62.847280	740481.347884	4778475.788289	0.000000	Amenity	parking
2485600	654043	3051362	AUTO/BUS/WALK	36.508454	740502.312732	4778521.917640	0.000000	Amenity	parking
2485611	47506	3114282	AUTO/BUS/WALK	35.656647	740513.736552	4778603.464844	0.000000	Amenity	parking
2485621	47503	3088230	AUTO/BUS/WALK	38.571840	740642.183511	4778575.034617	0.000000	Amenity	parking
2485638	33697	3060602	AUTO/BUS/WALK	32.687401	740532.744707	4778839.092359	0.000000	Amenity	parking
2485648	719985	3055361	AUTO/BUS/WALK	19.784484	740211.890382	4778834.162469	0.000000	Amenity	parking
2485661	712650	3118261	AUTO/BUS/WALK	26.577796	740299.620604	4778964.292035	0.000000	Amenity	parking
2485678	33926	3076733	AUTO/BUS/WALK	15.007186	740562.434375	4779025.981568	0.000000	Amenity	parking
2485716	712659	3060948	AUTO/BUS/WALK	15.205554	740344.780471	4779145.129392	0.000000	Amenity	parking
2485727	655564	3052057	AUTO/BUS/WALK	23.083254	740421.760263	4779164.483222	0.000000	Amenity	parking
2485788	655471	3130993	AUTO/BUS/WALK	30.970280	740662.066267	4779152.913140	0.000000	Amenity	parking
2485796	26113	3131305	AUTO/BUS/WALK	92.076421	739840.494292	4777959.276072	0.000000	Amenity	parking
2485805	653840	3051218	AUTO/BUS/WALK	52.221513	739247.583341	4778370.710213	0.000000	Amenity	parking
2485814	649777	3092436	AUTO/BUS/WALK	50.812509	739424.146619	4778190.524247	0.000000	Amenity	parking
2485824	652448	3131217	AUTO/BUS/WALK	85.450520	739528.402314	4778161.391336	0.000000	Amenity	parking
2485833	652449	3131216	AUTO/BUS/WALK	25.275156	739519.896248	4778315.192261	0.000000	Amenity	parking
2485843	653503	3051267	AUTO/BUS/WALK	63.114449	739544.624041	4778468.523263	0.000000	Amenity	parking
2485851	653503	3093205	AUTO/BUS/WALK	67.934886	739591.436011	4778590.892432	0.000000	Amenity	parking
2485892	652834	3123246	AUTO/BUS/WALK	48.035133	739809.120604	4778236.410281	0.000000	Amenity	parking
2485900	639526	3077314	AUTO/BUS/WALK	10.904521	739007.661888	4779158.919929	0.000000	Amenity	parking
2485911	639608	3076652	AUTO/BUS/WALK	15.235694	739040.299207	4779146.944037	0.000000	Amenity	parking
2485919	16990	3127784	AUTO/BUS/WALK	26.217764	739149.554652	4779060.222400	0.000000	Amenity	parking
2485929	895201	3053625	AUTO/BUS/WALK	16.862846	739130.912363	4779093.668954	0.000000	Amenity	parking
2485939	7579	3137437	AUTO/BUS/WALK	9.420477	739195.153558	4779175.164136	0.000000	Amenity	parking
2485947	895270	3051082	AUTO/BUS/WALK	8.434973	739219.837180	4779150.305091	0.000000	Amenity	parking
2485956	652134	3093134	AUTO/BUS/WALK	29.016209	739353.102357	4779048.920185	0.000000	Amenity	parking
2485981	711461	3129482	AUTO/BUS/WALK	11.617750	739841.551541	4778819.516880	0.000000	Amenity	parking
2485990	655741	3060990	AUTO/BUS/WALK	97.872899	739909.275339	4779164.078450	0.000000	Amenity	parking
2486004	652178	3131080	AUTO/BUS/WALK	98.328101	739783.833637	4779045.866088	0.000000	Amenity	parking
2486015	651959	3131079	AUTO/BUS/WALK	70.424804	739853.711272	4779034.677654	0.000000	Amenity	parking
2486030	895743	3088668	AUTO/BUS/WALK	24.658412	739796.692764	4778420.033570	0.000000	Amenity	parking
2486038	103658	3131287	AUTO/BUS/WALK	53.765484	739833.485885	4778394.518556	0.000000	Leisure	playground
2486054	734087	3131591	AUTO/BUS/WALK	37.685817	739870.899720	4778385.018010	0.000000	Amenity	parking
2486068	652218	3131160	AUTO/BUS/WALK	27.122924	739856.622508	4778595.088029	0.000000	Amenity	parking
2486085	38475	3089763	AUTO/BUS/WALK	31.038743	739981.779498	4778731.482125	0.000000	Amenity	parking
2486093	103707	3131592	AUTO/BUS/WALK	45.522027	740112.809868	4778741.831645	0.000000	Amenity	parking
2486101	652195	3131154	AUTO/BUS/WALK	39.858426	740052.702594	4778705.925207	0.000000	Amenity	parking
2486115	103681	3088969	AUTO/BUS/WALK	54.008134	740005.508521	4778607.802038	0.000000	Amenity	parking
2486123	652474	3086386	AUTO/BUS/WALK	38.513693	739970.081161	4778548.037611	0.000000	Amenity	parking
2486131	720094	3069320	AUTO/BUS/WALK	12.728672	740214.717115	4778578.652512	0.000000	Amenity	parking
2486148	652905	3131349	AUTO/BUS/WALK	20.382484	740163.076953	4778521.351713	0.000000	Amenity	parking
2486156	653525	3051280	AUTO/BUS/WALK	18.099317	740090.862528	4778238.257302	0.000000	Amenity	parking
2486178	653533	3051285	AUTO/BUS/WALK	43.041225	740184.155619	4778280.371043	0.000000	Amenity	parking
2486189	32464	3114197	AUTO/BUS/WALK	8.399547	740377.462572	4778777.448419	0.000000	Amenity	parking
2486202	33679	3114203	AUTO/BUS/WALK	21.712881	740445.146823	4778814.478598	0.000000	Amenity	parking
2486213	652897	3131355	AUTO/BUS/WALK	34.717151	740305.947341	4778652.928092	0.000000	Amenity	parking
2486221	47509	3114283	AUTO/BUS/WALK	31.413112	740372.228738	4778532.557887	0.000000	Amenity	parking
2486229	47513	3116954	AUTO/BUS/WALK	18.676953	740335.006369	4778496.281631	0.000000	Amenity	parking
2486237	47513	3116954	AUTO/BUS/WALK	102.600420	740256.298170	4778456.572807	0.000000	Amenity	parking
2486250	11867	3120593	AUTO/BUS/WALK	121.716919	740864.113401	4778674.621944	0.000000	Amenity	parking
